id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,keyphrase,wordCount,pageCount,outputFormat
ark://27927/pgk2k48j515,Contextualism about Evidential Support,Philosophy and Phenomenological Research,2016,10.1111/phpr.12164,article,,portico,,2016-03-01,2,92,http://doi.org/10.1111/phpr.12164,Jessica Brown,"John Wiley & Sons, Inc.",eng,329,354,,evidential support; evidential support statements; support statements; contextualism; shiftiness; contrastive; claire stole; binary evidential; contextualism about evidential; knowledge ascriptions,11643,26,unigram; bigram; trigram
http://www.jstor.org/stable/44510187,Metaphor-Proof Expressions: A Dimensional Account of the Metaphorical Uninterpretability of Aesthetic Terms,The Journal of Aesthetics and Art Criticism,2015,,article,research-article,jstor,,2015-10-01,4,73,http://www.jstor.org/stable/44510187,HANNA KIM,Wiley,eng,391,405,,,10983,15,unigram; bigram; trigram
ark://27927/pgj2hh7vshk,Is Phenomenal Character Out There in the World?,Philosophy and Phenomenological Research,2015,10.1111/phpr.12108,article,,portico,,2015-09-01,2,91,http://doi.org/10.1111/phpr.12108,Jeff Speaks,"John Wiley & Sons, Inc.",eng,465,482,,phenomenal; phenomenal character; standard representationalist; phenomenal properties; experience; experiences; representational properties; every phenomenal; supervenes; sensible,7188,18,unigram; bigram; trigram
http://www.jstor.org/stable/2180221,Review Article,The Philosophical Review,1934,,article,book-review,jstor,,1934-09-01,5,43,http://www.jstor.org/stable/2180221,DeWitt H. Parker,Duke University Press,eng,523,525,,,1207,3,unigram; bigram; trigram
http://www.jstor.org/stable/3182587,Review Article,The Philosophical Review,2002,,article,book-review,jstor,,2002-01-01,1,111,http://www.jstor.org/stable/3182587,Mandy Simons,Duke University Press,eng,152,155,,,1561,4,unigram; bigram; trigram
http://www.jstor.org/stable/2180434,Review Article,The Philosophical Review,1930,,article,book-review,jstor,,1930-07-01,4,39,http://www.jstor.org/stable/2180434,Warner Fite,Duke University Press,eng,415,418,,,1757,4,unigram; bigram; trigram
http://www.jstor.org/stable/2182384,Review Article,The Philosophical Review,1957,,article,book-review,jstor,,1957-04-01,2,66,http://www.jstor.org/stable/2182384,John H. Hick,Duke University Press,eng,271,274,,,1665,4,unigram; bigram; trigram
http://www.jstor.org/stable/2653402,On Interpreting Kant's Thinker as Wittgenstein's 'I',Philosophy and Phenomenological Research,2000,,article,research-article,jstor,,2000-07-01,1,61,http://www.jstor.org/stable/2653402,Patricia Kitcher,International Phenomenological Society,eng,33,63,,,15242,31,unigram; bigram; trigram
http://www.jstor.org/stable/186210,Review Article,Philosophy of Science,1973,,article,book-review,jstor,,1973-09-01,3,40,http://www.jstor.org/stable/186210,Nathan Brett,The University of Chicago Press,eng,457,459,,,1687,3,unigram; bigram; trigram
http://www.jstor.org/stable/2185103,Review Article,The Philosophical Review,1988,,article,book-review,jstor,,1988-01-01,1,97,http://www.jstor.org/stable/2185103,Allen W. Wood,Duke University Press,eng,107,111,,,2089,5,unigram; bigram; trigram
http://www.jstor.org/stable/2107448,Review Article,Philosophy and Phenomenological Research,1986,,article,book-review,jstor,,1986-12-01,2,47,http://www.jstor.org/stable/2107448,Gilbert Harman,International Phenomenological Society,eng,340,343,,,1927,4,unigram; bigram; trigram
http://www.jstor.org/stable/2179786,Idealistic Logic and Philosophical Construction,The Philosophical Review,1932,,article,research-article,jstor,,1932-05-01,3,41,http://www.jstor.org/stable/2179786,Rupert Clendon Lodge,Duke University Press,eng,302,311,,,4557,10,unigram; bigram; trigram
http://www.jstor.org/stable/2108206,Was Meinong Only Pretending?,Philosophy and Phenomenological Research,1992,,article,research-article,jstor,,1992-09-01,3,52,http://www.jstor.org/stable/2108206,Frederick W. Kroon,International Phenomenological Society,eng,499,527,,,14380,29,unigram; bigram; trigram
ark://27927/phzp9fv2vs3,Kant's Weltanschauung,The Journal of Philosophy,1957,10.2307/2022331,article,,portico,,1957-01-01,15,54,http://doi.org/10.2307/2022331,Paul Arthur Schilpp,Philosophy Documentation Center,eng,478,480,,,1304,3,unigram; bigram; trigram
http://www.jstor.org/stable/2017834,The Sacramental Concept of Virtue,The Journal of Philosophy,1937,,article,research-article,jstor,,1937-11-25,24,34,http://www.jstor.org/stable/2017834,J. S. Boughton,"Journal of Philosophy, Inc.",eng,660,666,,,2954,7,unigram; bigram; trigram
http://www.jstor.org/stable/2380677,Ethical Realism,Ethics,1983,,article,research-article,jstor,,1983-07-01,4,93,http://www.jstor.org/stable/2380677,Richard Werner,University of Chicago Press,eng,653,679,,,13058,27,unigram; bigram; trigram
http://www.jstor.org/stable/2693619,Back Matter,The Philosophical Review,2001,,article,misc,jstor,,2001-01-01,1,110,http://www.jstor.org/stable/2693619,,Duke University Press,eng,,,,,2786,8,unigram; bigram; trigram
http://www.jstor.org/stable/2940777,Elgin on Lewis's Putnam's Paradox,The Journal of Philosophy,1997,,article,research-article,jstor,,1997-02-01,2,94,http://www.jstor.org/stable/2940777,Bas C. Van Fraassen,"Journal of Philosophy, Inc.",eng,85,93,,,3995,9,unigram; bigram; trigram
http://www.jstor.org/stable/186331,Contextual Falsification and Scientific Methodology,Philosophy of Science,1972,,article,research-article,jstor,,1972-12-01,4,39,http://www.jstor.org/stable/186331,Jarrett Leplin,The University of Chicago Press,eng,476,490,,,7717,15,unigram; bigram; trigram
http://www.jstor.org/stable/426191,The Object of Aesthetics,The Journal of Aesthetics and Art Criticism,1941,,article,research-article,jstor,,1941-10-01,2/3,1,http://www.jstor.org/stable/426191,Felix M. Gatz,Wiley,eng,3,26,,,9356,24,unigram; bigram; trigram
http://www.jstor.org/stable/2380263,"Are There Natural Rights in ""The Federalist""?",Ethics,1971,,article,research-article,jstor,,1971-10-01,1,82,http://www.jstor.org/stable/2380263,Constant Noble Stockton,University of Chicago Press,eng,72,82,,,5269,11,unigram; bigram; trigram
http://www.jstor.org/stable/2022173,New Books and Current Journals,The Journal of Philosophy,1955,,article,misc,jstor,,1955-10-27,22,52,http://www.jstor.org/stable/2022173,,"Journal of Philosophy, Inc.",eng,641,647,,,2174,7,unigram; bigram; trigram
http://www.jstor.org/stable/2248072,Applied Axioms,Mind,1905,,article,research-article,jstor,,1905-01-01,53,14,http://www.jstor.org/stable/2248072,Alfred Sidgwick,Oxford University Press,eng,42,57,,,7066,16,unigram; bigram; trigram
http://www.jstor.org/stable/2181119,The Two Sides of Reality,The Philosophical Review,1942,,article,research-article,jstor,,1942-07-01,4,51,http://www.jstor.org/stable/2181119,S. J. Holmes,Duke University Press,eng,383,396,,,5861,14,unigram; bigram; trigram
http://www.jstor.org/stable/2564659,Of Conspiracy Theories,The Journal of Philosophy,1999,,article,research-article,jstor,,1999-03-01,3,96,http://www.jstor.org/stable/2564659,Brian L. Keeley,"Journal of Philosophy, Inc.",eng,109,126,,,8134,18,unigram; bigram; trigram
http://www.jstor.org/stable/2026687,The Causal History of Computational Activity: Maudlin and Olympia,The Journal of Philosophy,1991,,article,research-article,jstor,,1991-06-01,6,88,http://www.jstor.org/stable/2026687,Eric Barnes,"Journal of Philosophy, Inc.",eng,304,316,,,6187,13,unigram; bigram; trigram
http://www.jstor.org/stable/2020881,Has James Answered Hume?,The Journal of Philosophy,1952,,article,research-article,jstor,,1952-02-28,5,49,http://www.jstor.org/stable/2020881,Sing-Nan Fen,"Journal of Philosophy, Inc.",eng,159,167,,,3505,9,unigram; bigram; trigram
http://www.jstor.org/stable/10.1086/518676,Book Reviews,Ethics,2007,,article,book-review,jstor,,2007-07-01,4,117,http://www.jstor.org/stable/10.1086/518676,Bradford Cokelet,The University of Chicago Press,eng,790,794,,,2674,5,unigram; bigram; trigram
ark://27927/phw8cznnrk,A Pragmatic Dissolution of Harman’s Paradox,Philosophy and Phenomenological Research,2007,10.1111/j.1933-1592.2007.00020.x,article,,portico,,2007-03-01,2,74,http://doi.org/10.1111/j.1933-1592.2007.00020.x,IGOR DOUVEN,"John Wiley & Sons, Inc.",eng,326,345,,epistemology course; ticket; paradox; skepticism; harman’s paradox; pragmatic dissolution; lottery; speaker; unless something; mary’s ticket,9338,20,unigram; bigram; trigram
ark://27927/phz1jqh1jwj,Memory as a Generative Epistemic Source,Philosophy and Phenomenological Research,2005,10.1111/j.1933-1592.2005.tb00418.x,article,,portico,,2005-05-01,3,70,http://doi.org/10.1111/j.1933-1592.2005.tb00418.x,JENNIFER LACKEY,"John Wiley & Sons, Inc.",eng,636,658,,belief; doxastic; undefeated doxastic; doxastic defeater; epistemic; generative epistemic; memory; epistemic source; knowledge; undefeated doxastic defeater,11468,23,unigram; bigram; trigram
http://www.jstor.org/stable/2249773,New Books,Mind,1922,,article,misc,jstor,,1922-10-01,124,31,http://www.jstor.org/stable/2249773,A. E. Taylor; H. Barker; J. L. M.,Oxford University Press,eng,518,529,,,7168,12,unigram; bigram; trigram
http://www.jstor.org/stable/42635474,"The Bildungsroman after McDowell: Mind, World, and Moral Education",The Journal of Aesthetics and Art Criticism,2011,,article,research-article,jstor,,2011-04-01,2,69,http://www.jstor.org/stable/42635474,BRENDAN BOYLE,Wiley,eng,173,184,,,8989,12,unigram; bigram; trigram
http://www.jstor.org/stable/2250315,Philosophical Periodicals,Mind,1932,,article,research-article,jstor,,1932-07-01,163,41,http://www.jstor.org/stable/2250315,,Oxford University Press,eng,400,406,,,4234,7,unigram; bigram; trigram
http://www.jstor.org/stable/20113839,Inleiding tot een inleiding / Introduction to an Introduction,Synthese,1946,,article,misc,jstor,,1946-05-01,1/2,5,http://www.jstor.org/stable/20113839,,Springer,eng,97,104,,,3273,7,unigram; bigram; trigram
http://www.jstor.org/stable/23012295,Topic-Neutrality,Mind,2011,,article,research-article,jstor,,2011-01-01,477,120,http://www.jstor.org/stable/23012295,Roderick Batchelor,Oxford University Press,eng,1,9,,,3728,9,unigram; bigram; trigram
ark://27927/phx74hnw27d,Methodology and the Nature of Knowing How,The Journal of Philosophy,2011,10.5840/jphil2011108412,article,article,portico,,2011-01-01,4,108,http://doi.org/10.5840/jphil2011108412,Michael Devitt,Philosophy Documentation Center,eng,205,218,,knowledge; declarative knowledge; ascriptions; devitt ignorance; cognitive; learning; psychology; ascribe; semantic theory; skills,10562,14,unigram; bigram; trigram
http://www.jstor.org/stable/2381829,Back Matter,Ethics,1990,,article,misc,jstor,,1990-04-01,3,100,http://www.jstor.org/stable/2381829,,University of Chicago Press,eng,721,722,,,5145,19,unigram; bigram; trigram
ark://27927/phznw9n1vpq,Could Charge and Mass be Universals?,Philosophy and Phenomenological Research,2021,10.1111/phpr.12681,article,,portico,,2021-05-01,3,102,http://doi.org/10.1111/phpr.12681,Marian J. R. Gilton,"John Wiley & Sons, Inc.",eng,624,644,,,13139,21,unigram; bigram; trigram
http://www.jstor.org/stable/2247966,Philosophical Periodicals,Mind,1893,,article,research-article,jstor,,1893-04-01,6,2,http://www.jstor.org/stable/2247966,,Oxford University Press,eng,267,274,,,4559,8,unigram; bigram; trigram
http://www.jstor.org/stable/2249900,Dr. Ross's Criticism of Kant's Theory of Duty,Mind,1933,,article,research-article,jstor,,1933-04-01,166,42,http://www.jstor.org/stable/2249900,A. T. Shillinglaw,Oxford University Press,eng,213,216,,,2180,4,unigram; bigram; trigram
ark://27927/phzbwzd09s7,Impossible Odds,Philosophy and Phenomenological Research,2019,10.1111/phpr.12517,article,,portico,,2019-11-01,3,99,http://doi.org/10.1111/phpr.12517,Nathan SalmÓn,"John Wiley & Sons, Inc.",eng,644,662,,chance; weak bcp; metaphysically; metaphysical modality; bcp thesis; monotonicity; chancy impossibilities; epistemic; metaphysically possible; epistemic situation,12585,19,unigram; bigram; trigram
ark://27927/phw8cznz2k,"Axiology, Realism, and the Problem of Evil",Philosophy and Phenomenological Research,2007,10.1111/j.1933-1592.2007.00079.x,article,article,portico,,2007-09-01,2,75,http://doi.org/10.1111/j.1933-1592.2007.00079.x,THOMAS L. CARSON,"John Wiley & Sons, Inc.",eng,349,368,,suffering; omnipotent; omniscient omnipotent; goodness; axiology realism; badness; moral realism; moral goodness; problem; rational,9083,20,unigram; bigram; trigram
http://www.jstor.org/stable/40271026,The Early Russell on the Metaphysics of Substance in Leibniz and Bradley,Synthese,2008,,article,research-article,jstor,,2008-07-01,2,163,http://www.jstor.org/stable/40271026,T. Allan Hillman,Springer,eng,245,261,,,10394,17,unigram; bigram; trigram
ark://27927/phw8d0hq3q,Knowledge and Assertion,Philosophy and Phenomenological Research,2010,10.1111/j.1933-1592.2010.00369.x,article,,portico,,2010-11-01,3,81,http://doi.org/10.1111/j.1933-1592.2010.00369.x,JESSICA BROWN,"John Wiley & Sons, Inc.",eng,549,566,,invariantism; contextualism; sensitive invariantism; assertion; epistemic position; knowledge; enough epistemic; subject sensitive invariantism; subject sensitive; knowledge norm,7707,18,unigram; bigram; trigram
http://www.jstor.org/stable/2177794,"Proceedings of the American Philosophical Association: The Ninth Annual Meeting, Yale University, December 27-29, 1909",The Philosophical Review,1910,,article,news,jstor,,1910-03-01,2,19,http://www.jstor.org/stable/2177794,,Duke University Press,eng,168,187,,,7132,20,unigram; bigram; trigram; fullText
http://www.jstor.org/stable/2252182,The Truth or Falsity of Value Judgements,Mind,1972,,article,research-article,jstor,,1972-01-01,321,81,http://www.jstor.org/stable/2252182,Dorothy Mitchell,Oxford University Press,eng,67,74,,,3702,8,unigram; bigram; trigram
http://www.jstor.org/stable/430562,Review Article,The Journal of Aesthetics and Art Criticism,1986,,article,book-review,jstor,,1986-12-01,2,45,http://www.jstor.org/stable/430562,Kathleen Marie Higgins,Wiley,eng,199,200,,,1587,2,unigram; bigram; trigram
http://www.jstor.org/stable/2247402,The Law of Psychogenesis,Mind,1892,,article,research-article,jstor,,1892-01-01,1,1,http://www.jstor.org/stable/2247402,C. Lloyd Morgan,Oxford University Press,eng,72,93,,,9529,22,unigram; bigram; trigram
http://www.jstor.org/stable/2021495,Review Article,The Journal of Philosophy,1952,,article,book-review,jstor,,1952-03-27,7,49,http://www.jstor.org/stable/2021495,George Boas,"Journal of Philosophy, Inc.",eng,247,252,,,2208,6,unigram; bigram; trigram
ark://27927/phz1jqgwg9r,"Desires, Reasons, and Causes",Philosophy and Phenomenological Research,2003,10.1111/j.1933-1592.2003.tb00300.x,article,,portico,,2003-09-01,2,67,http://doi.org/10.1111/j.1933-1592.2003.tb00300.x,STEPHEN DARWALL,"John Wiley & Sons, Inc.",eng,436,443,,reasons; desires; desire; moral convictions; normative; normative reasons; dbr thesis; something; motivating; motivating reason,4359,8,unigram; bigram; trigram
http://www.jstor.org/stable/188723,Dimensions of Scientific Law,Philosophy of Science,2000,,article,research-article,jstor,,2000-06-01,2,67,http://www.jstor.org/stable/188723,Sandra D. Mitchell,The University of Chicago Press,eng,242,265,,,10708,24,unigram; bigram; trigram
http://www.jstor.org/stable/2246485,Sympathy and Interest,Mind,1883,,article,research-article,jstor,,1883-10-01,32,8,http://www.jstor.org/stable/2246485,F. H. Bradley,Oxford University Press,eng,573,575,,,1504,3,unigram; bigram; trigram
http://www.jstor.org/stable/2382297,"Rational Cooperation, Intention, and Reconsideration",Ethics,1997,,article,research-article,jstor,,1997-07-01,4,107,http://www.jstor.org/stable/2382297,Joe Mintoff,University of Chicago Press,eng,612,643,,,15623,32,unigram; bigram; trigram
ark://27927/phw8d0nnks,Hopes and Dreams,Philosophy and Phenomenological Research,2011,10.1111/j.1933-1592.2010.00422.x,article,,portico,,2011-07-01,1,83,http://doi.org/10.1111/j.1933-1592.2010.00422.x,ADRIENNE M. MARTIN,"John Wiley & Sons, Inc.",eng,148,173,,agential investment; fantasies; desire; agential investment view; default definition; hoping; bovens; outcome; motivational force; motivational,11849,26,unigram; bigram; trigram
http://www.jstor.org/stable/41057517,"Hume, Distinctions of Reason, and Differential Resemblance",Philosophy and Phenomenological Research,2011,,article,research-article,jstor,,2011-01-01,1,82,http://www.jstor.org/stable/41057517,DONALD L.M. BAXTER,International Phenomenological Society,eng,156,182,,,12176,27,unigram; bigram; trigram
http://www.jstor.org/stable/187610,Review Article,Philosophy of Science,1985,,article,book-review,jstor,,1985-03-01,1,52,http://www.jstor.org/stable/187610,M. C. Usselman,The University of Chicago Press,eng,165,166,,,1099,2,unigram; bigram; trigram
